"N",1900.00,"V","V",,10.40,2.40,,,,,2.04,5.48,42,
"N",144.00,"V","V",,10.40,2.40,,,,,2.09,17.78,43,
"N",435.00,"V","V",,10.40,2.40,,,,,2.09,7.65,43,
"N",970.00,"V","V",,10.40,2.40,,,,,2.09,17.52,43,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.09,-1.41,43,
"N",144.00,"V","V",,10.40,2.40,,,,,2.15,20.18,44,
"N",435.00,"V","V",,10.40,2.40,,,,,2.15,10.38,44,
"N",970.00,"V","V",,10.40,2.40,,,,,2.15,19.31,44,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.15,-0.52,44,
"N",144.00,"V","V",,10.40,2.40,,,,,2.20,21.38,45,
"N",435.00,"V","V",,10.40,2.40,,,,,2.20,8.98,45,
"N",970.00,"V","V",,10.40,2.40,,,,,2.20,20.81,45,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.20,-1.22,45,
"N",144.00,"V","V",,10.40,2.40,,,,,2.25,20.68,46,
"N",435.00,"V","V",,10.40,2.40,,,,,2.25,11.28,46,
"N",970.00,"V","V",,10.40,2.40,,,,,2.25,18.22,46,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.25,-6.04,46,
"N",144.00,"V","V",,10.40,2.40,,,,,2.29,17.49,47,
"N",435.00,"V","V",,10.40,2.40,,,,,2.29,9.39,47,
"N",970.00,"V","V",,10.40,2.40,,,,,2.29,15.83,47,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.29,-6.50,47,
"N",144.00,"V","V",,10.40,2.40,,,,,2.34,18.71,48,
"N",435.00,"V","V",,10.40,2.40,,,,,2.34,8.50,48,
"N",970.00,"V","V",,10.40,2.40,,,,,2.34,14.34,48,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.34,-8.17,48,
"N",144.00,"V","V",,10.40,2.40,,,,,2.40,16.92,49,
"N",435.00,"V","V",,10.40,2.40,,,,,2.40,7.12,49,
"N",970.00,"V","V",,10.40,2.40,,,,,2.40,13.36,49,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.40,-9.25,49,
"N",144.00,"V","V",,10.40,2.40,,,,,2.45,16.46,50,
"N",435.00,"V","V",,10.40,2.40,,,,,2.45,4.90,50,
"N",970.00,"V","V",,10.40,2.40,,,,,2.45,11.88,50,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.45,-10.14,50,
"N",144.00,"V","V",,10.40,2.40,,,,,2.50,16.67,51,
"N",435.00,"V","V",,10.40,2.40,,,,,2.50,4.37,51,
"N",970.00,"V","V",,10.40,2.40,,,,,2.50,11.10,51,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.50,-10.72,51,
"N",144.00,"V","V",,10.40,2.40,,,,,2.54,13.97,52,
"N",435.00,"V","V",,10.40,2.40,,,,,2.54,4.29,52,
"N",970.00,"V","V",,10.40,2.40,,,,,2.54,8.93,52,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.54,-9.78,52,
"N",144.00,"V","V",,10.40,2.40,,,,,2.59,15.09,53,
"N",435.00,"V","V",,10.40,2.40,,,,,2.59,4.76,53,
"N",970.00,"V","V",,10.40,2.40,,,,,2.59,8.16,53,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.59,-11.50,53,
"N",144.00,"V","V",,10.40,2.40,,,,,2.65,15.79,54,
"N",435.00,"V","V",,10.40,2.40,,,,,2.65,2.12,54,
"N",970.00,"V","V",,10.40,2.40,,,,,2.65,9.09,54,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.65,-10.84,54,
"N",144.00,"V","V",,10.40,2.40,,,,,2.70,15.63,55,
"N",435.00,"V","V",,10.40,2.40,,,,,2.70,3.05,55,
"N",970.00,"V","V",,10.40,2.40,,,,,2.70,7.53,55,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.70,-9.25,55,
"N",144.00,"V","V",,10.40,2.40,,,,,2.75,15.74,56,
"N",435.00,"V","V",,10.40,2.40,,,,,2.75,3.06,56,
"N",970.00,"V","V",,10.40,2.40,,,,,2.75,8.97,56,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.75,-6.06,56,
"N",144.00,"V","V",,10.40,2.40,,,,,2.79,13.78,57,
"N",435.00,"V","V",,10.40,2.40,,,,,2.79,2.15,57,
"N",970.00,"V","V",,10.40,2.40,,,,,2.79,11.52,57,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.79,0.88,57,
"N",144.00,"V","V",,10.40,2.40,,,,,2.84,15.23,58,
"N",435.00,"V","V",,10.40,2.40,,,,,2.84,0.75,58,
"N",970.00,"V","V",,10.40,2.40,,,,,2.84,9.46,58,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.84,-2.47,58,
"N",144.00,"V","V",,10.40,2.40,,,,,2.90,12.94,59,
"N",435.00,"V","V",,10.40,2.40,,,,,2.90,1.08,59,
"N",970.00,"V","V",,10.40,2.40,,,,,2.90,13.51,59,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.90,-1.22,59,
"N",144.00,"V","V",,10.40,2.40,,,,,2.95,13.80,60,
"N",435.00,"V","V",,10.40,2.40,,,,,2.95,5.26,60,
"N",970.00,"V","V",,10.40,2.40,,,,,2.95,13.66,60,
"N",1900.00,"V","V",,10.40,2.40,,,,,2.95,-5.87,60,
"N",144.00,"V","V",,10.40,2.40,,,,,3.00,12.84,61,
"N",435.00,"V","V",,10.40,2.40,,,,,3.00,4.36,61,
"N",970.00,"V","V",,10.40,2.40,,,,,3.00,12.92,61,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.00,-5.51,61,
"N",144.00,"V","V",,10.40,2.40,,,,,3.04,14.84,62,
"N",435.00,"V","V",,10.40,2.40,,,,,3.04,4.70,62,
"N",970.00,"V","V",,10.40,2.40,,,,,3.04,11.77,62,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.04,-5.86,62,
"N",144.00,"V","V",,10.40,2.40,,,,,3.09,13.55,63,
"N",435.00,"V","V",,10.40,2.40,,,,,3.09,4.25,63,
"N",970.00,"V","V",,10.40,2.40,,,,,3.09,10.53,63,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.09,-5.40,63,
"N",144.00,"V","V",,10.40,2.40,,,,,3.15,14.08,64,
"N",435.00,"V","V",,10.40,2.40,,,,,3.15,3.52,64,
"N",970.00,"V","V",,10.40,2.40,,,,,3.15,9.59,64,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.15,-1.64,64,
"N",144.00,"V","V",,10.40,2.40,,,,,3.20,14.22,65,
"N",435.00,"V","V",,10.40,2.40,,,,,3.20,4.82,65,
"N",970.00,"V","V",,10.40,2.40,,,,,3.20,11.76,65,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.20,-1.87,65,
"N",144.00,"V","V",,10.40,2.40,,,,,3.25,20.79,66,
"N",435.00,"V","V",,10.40,2.40,,,,,3.25,5.19,66,
"N",970.00,"V","V",,10.40,2.40,,,,,3.25,17.32,66,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.25,5.48,66,
"N",144.00,"V","V",,10.40,2.40,,,,,3.29,17.66,67,
"N",435.00,"V","V",,10.40,2.40,,,,,3.29,6.65,67,
"N",970.00,"V","V",,10.40,2.40,,,,,3.29,19.29,67,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.29,9.25,67,
"N",144.00,"V","V",,10.40,2.40,,,,,3.34,17.43,68,
"N",435.00,"V","V",,10.40,2.40,,,,,3.34,8.22,68,
"N",970.00,"V","V",,10.40,2.40,,,,,3.34,19.56,68,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.34,13.22,68,
"N",144.00,"V","V",,10.40,2.40,,,,,3.40,16.00,69,
"N",435.00,"V","V",,10.40,2.40,,,,,3.40,8.30,69,
"N",970.00,"V","V",,10.40,2.40,,,,,3.40,19.63,69,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.40,17.29,69,
"N",144.00,"V","V",,10.40,2.40,,,,,3.45,20.07,70,
"N",435.00,"V","V",,10.40,2.40,,,,,3.45,8.17,70,
"N",970.00,"V","V",,10.40,2.40,,,,,3.45,21.60,70,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.45,17.96,70,
"N",144.00,"V","V",,10.40,2.40,,,,,3.50,23.15,71,
"N",435.00,"V","V",,10.40,2.40,,,,,3.50,8.24,71,
"N",970.00,"V","V",,10.40,2.40,,,,,3.50,25.18,71,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.50,16.44,71,
"N",144.00,"V","V",,10.40,2.40,,,,,3.54,20.62,72,
"N",435.00,"V","V",,10.40,2.40,,,,,3.54,9.22,72,
"N",970.00,"V","V",,10.40,2.40,,,,,3.54,21.65,72,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.54,16.62,72,
"N",144.00,"V","V",,10.40,2.40,,,,,3.59,20.00,73,
"N",435.00,"V","V",,10.40,2.40,,,,,3.59,7.70,73,
"N",970.00,"V","V",,10.40,2.40,,,,,3.59,25.43,73,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.59,19.09,73,
"N",144.00,"V","V",,10.40,2.40,,,,,3.65,24.68,74,
"N",435.00,"V","V",,10.40,2.40,,,,,3.65,7.68,74,
"N",970.00,"V","V",,10.40,2.40,,,,,3.65,20.11,74,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.65,15.77,74,
"N",144.00,"V","V",,10.40,2.40,,,,,3.70,22.86,75,
"N",435.00,"V","V",,10.40,2.40,,,,,3.70,13.66,75,
"N",970.00,"V","V",,10.40,2.40,,,,,3.70,21.40,75,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.70,9.36,75,
"N",144.00,"V","V",,10.40,2.40,,,,,3.75,24.45,76,
"N",435.00,"V","V",,10.40,2.40,,,,,3.75,13.54,76,
"N",970.00,"V","V",,10.40,2.40,,,,,3.75,27.98,76,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.75,14.04,76,
"N",144.00,"V","V",,10.40,2.40,,,,,3.79,25.33,77,
"N",435.00,"V","V",,10.40,2.40,,,,,3.79,18.13,77,
"N",970.00,"V","V",,10.40,2.40,,,,,3.79,29.36,77,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.79,20.42,77,
"N",144.00,"V","V",,10.40,2.40,,,,,3.84,23.22,78,
"N",435.00,"V","V",,10.40,2.40,,,,,3.84,15.02,78,
"N",970.00,"V","V",,10.40,2.40,,,,,3.84,28.25,78,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.84,22.11,78,
"N",144.00,"V","V",,10.40,2.40,,,,,3.90,24.01,79,
"N",435.00,"V","V",,10.40,2.40,,,,,3.90,12.90,79,
"N",970.00,"V","V",,10.40,2.40,,,,,3.90,29.34,79,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.90,20.40,79,
"N",144.00,"V","V",,10.40,2.40,,,,,3.95,23.20,80,
"N",435.00,"V","V",,10.40,2.40,,,,,3.95,13.29,80,
"N",970.00,"V","V",,10.40,2.40,,,,,3.95,30.33,80,
"N",1900.00,"V","V",,10.40,2.40,,,,,3.95,16.39,80,
"N",144.00,"V","V",,10.40,2.40,,,,,4.00,21.89,81,
"N",435.00,"V","V",,10.40,2.40,,,,,4.00,11.98,81,
"N",970.00,"V","V",,10.40,2.40,,,,,4.00,32.22,81,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.00,13.48,81,
"N",144.00,"V","V",,10.40,2.40,,,,,4.05,21.08,82,
"N",435.00,"V","V",,10.40,2.40,,,,,4.05,12.28,82,
"N",970.00,"V","V",,10.40,2.40,,,,,4.05,38.01,82,
"N",1900.00,"V","V",,10.40,2.40,,,,,4.05,14.27,82,
