"U",300.18,"V","V","47.07056","110.1772","47.05083","109.0758",1.80,1.80,84.30,45.90
"U",300.18,"V","V","47.07056","110.1772","47.0275","108.7875",1.80,1.80,105.80,50.00
"U",300.18,"V","V","46.61639","109.7022","47.24778","110.4061",1.80,1.80,88.60,62.80
"U",300.18,"V","V","46.61639","109.7022","47.35","110.5442",1.80,1.80,103.80,51.50
"U",300.18,"V","V","46.61639","109.7022","47.10056","109.8069",1.80,1.80,54.60,50.60
"U",300.18,"V","V","47.10139","109.805","46.61694","109.7056",1.80,1.80,54.60,47.40
"U",300.18,"V","V","47.10139","109.805","47.24778","110.4061",1.80,1.80,48.80,48.00
"U",300.18,"V","V","47.10139","109.805","47.35","110.5442",1.80,1.80,62.60,43.90
"U",300.18,"V","V","47.10139","109.9747","47.61055","109.1275",1.80,1.80,85.00,65.10
"U",300.18,"V","V","47.10139","109.9747","47.29083","110.4297",1.80,1.80,40.50,51.90
"U",300.18,"V","V","47.10139","109.9747","47.00222","109.9547",1.80,1.80,10.30,46.50
"U",300.18,"V","V","47.00222","109.9567","47.10222","109.9764",1.80,1.80,10.30,40.80
"U",300.18,"V","V","47.00222","109.9567","47.61055","109.1275",1.80,1.80,91.10,61.80
"U",300.18,"V","V","47.00222","109.9567","47.29083","110.4297",1.80,1.80,47.70,47.00
"U",300.18,"V","V","48.09","111.6172","47.00472","109.2381",1.80,1.80,216.10,67.80
"U",300.18,"V","V","47.00611","109.2378","48.08944","111.6186",1.80,1.80,216.10,73.40
"U",300.18,"V","V","48.09","111.6172","47.18917","110.0258",1.80,1.80,156.80,66.10
"U",300.18,"V","V","48.09","111.6172","48.59555","112.0208",1.80,1.80,63.20,76.80
"U",300.18,"V","V","47.00611","109.2378","47.18917","110.0258",1.80,1.80,62.80,33.40
"U",300.18,"V","V","47.00611","109.2378","48.59555","112.0208",1.80,1.80,273.30,74.60
"U",300.18,"V","V","47.98139","112.0719","47.90222","111.5903",1.80,1.80,37.80,43.00
"U",300.18,"V","V","47.90083","111.5894","47.98028","112.0739",1.80,1.80,37.80,53.80
"U",300.18,"V","V","47.98139","112.0719","47.36806","112.3269",1.80,1.80,70.10,40.10
"U",300.18,"V","V","47.98139","112.0719","47.27555","111.8278",1.80,1.80,80.30,56.10
"U",300.18,"V","V","47.90083","111.5894","47.36806","112.3269",1.80,1.80,80.70,51.50
"U",300.18,"V","V","47.90083","111.5894","47.27555","111.8278",1.80,1.80,71.60,57.70
"U",300.18,"V","V","47.91889","111.3211","48.59","111.8681",1.80,1.80,84.40,68.90
"U",300.18,"V","V","47.91889","111.3211","47.75917","111.6892",1.80,1.80,33.20,57.90
"U",300.18,"V","V","47.75806","111.6892","47.92028","111.3214",1.80,1.80,33.20,61.10
"U",300.18,"V","V","47.91889","111.3211","48.60361","111.7947",1.80,1.80,83.30,74.20
"U",300.18,"V","V","47.75806","111.6892","48.59","111.8681",1.80,1.80,92.70,63.50
"U",300.18,"V","V","47.75806","111.6892","48.60361","111.7947",1.80,1.80,93.70,75.70
"U",300.18,"V","V","48.59583","112.0208","47.78472","111.3292",1.80,1.80,103.30,60.60
"U",300.18,"V","V","48.59583","112.0208","47.85083","111.0778",1.80,1.80,108.50,67.60
"U",300.18,"V","V","48.59583","112.0208","48.38694","112.0267",1.80,1.80,23.00,55.10
"U",300.18,"V","V","48.38667","112.0175","48.59611","112.0189",1.80,1.80,23.00,61.30
"U",300.18,"V","V","48.38667","112.0175","47.78472","111.3292",1.80,1.80,84.30,60.70
"U",300.18,"V","V","48.38667","112.0175","47.85083","111.0778",1.80,1.80,92.50,66.90
"U",300.18,"V","V","48.22722","111.9183","47.63194","111.8833",1.80,1.80,66.60,64.80
"U",300.18,"V","V","48.22722","111.9183","47.555","111.7375",1.80,1.80,76.50,67.60
"U",300.18,"V","V","48.22722","111.9183","48.31889","111.6767",1.80,1.80,21.40,37.50
"U",300.18,"V","V","48.31944","111.6672","48.22805","111.9167",1.80,1.80,21.40,35.30
"U",300.18,"V","V","48.31944","111.6672","47.63194","111.8833",1.80,1.80,78.60,56.70
"U",300.18,"V","V","48.31944","111.6672","47.555","111.7375",1.80,1.80,86.00,72.20
"U",300.18,"V","V","48.42472","111.6578","47.35278","112.4592",1.80,1.80,133.70,48.40
"U",300.18,"V","V","48.42472","111.6578","48.08556","111.5367",1.80,1.80,38.30,44.90
"U",300.18,"V","V","48.08694","111.5369","48.42417","111.6558",1.80,1.80,38.30,51.40
"U",300.18,"V","V","48.42472","111.6578","47.36889","112.3258",1.80,1.80,127.30,51.60
"U",300.18,"V","V","48.08694","111.5369","47.35278","112.4592",1.80,1.80,107.10,52.30
"U",300.18,"V","V","48.08694","111.5369","47.36889","112.3258",1.80,1.80,99.10,49.70
"U",300.18,"V","V","48.42445","111.6578","47.45639","112.2031",1.80,1.80,116.00,50.30
"U",300.18,"V","V","48.42445","111.6578","48.43972","111.84",1.80,1.80,13.90,42.70
